"","SerialNo","Point","StRegion","Region","PopBand","PerOO","PerSEG","PropWSpk","GOR","LACode","LAName","ConCode","WConId","WConN","triwales","WtFactor","OldWt","Country","XYVer","OddEven","XYComp","IntDate","SIntDate","StTIM","Househld","RSex","RAge","P2Sex","P2Age","P2Rel3","P2Rel2","P2Rel","P3Sex","P3Age","P3Rel3","P3Rel2","P3Rel","P4Sex","P4Age","P4Rel3","P4Rel2","P4Rel","P5Sex","P5Age","P5Rel3","P5Rel2","P5Rel","P6Sex","P6Age","P6Rel3","P6Rel2","P6Rel","P7Sex","P7Age","P7Rel3","P7Rel2","P7Rel","RAgeCat","RAgeCat2","RSexAge","RSexAge2","MarStat5","MarStat","Married","SmSexPar","NumCh","NCh415","NCh318","HhCh04","HhCh511","HhCh1215","HhCh1617","RCh04","RCh511","RCh1215","RCh1617","HhType","REconAc2","RLastJb2","SEconAc2","SLastJb2","RJbType","SJbType","Readpap","WhPaper","Internt","SupParty","ClosePty","PartyIDN","Partyid1","PartyId2","PtyAlleg","Idstrng","Politics","NeedHelp","CareSat","EdSat","NHSSat","SchPrv","SchVol","HospPrv","HospVol","CarePrv","CareVol","DocTrust","Teachtrs","SocWTrus","ChoHosp","ChoHosp2","ChoTreat","ChoTrea2","ChoCare","ChoCare2","ChTght","ChTght2","ChSch","ChSch2","SpecSch","RegSch","SchAffd","HospAffd","Vouch","InfoSch","InfoDoc","Inspect","GPVis","MealHos","MusicLe","TripMus","HEFee","HEFeeWhn","PAlive","Contpars","FamCare2","CareCos2","NHSView","NHSGlob","NHSCash","EdGlob","EdCash","LAGlob","LACash","Voted2","WhenDecd","VoteC2","YVtClsC","VoteL2","YVtClsL","ScWBrit","Vote1st2","Vote2nd2","MostImp1","MostImp2","MostImp3","MostImp4","MostImp5","VotUKGE2","DfWnScW","DfWnGE","CoalitW2","CoalPC2","EvBlair","EvMorgan","EvWJones","EvGerman","EvBourne","Iraq1","YPBan","Preschg","WindF","WaleParl","WaleParS","WalShInd","DecWFB","DecNHS","DecSch","DecDef","WRowWM","DoesInfl","OughInfl","SNHSIEW2","SNHSWhW2","EdStIEW2","EdStWhW2","SLivIEW2","SLivWhW2","UKIntNat","NatINat2","RegBias2","WhBias2","SRSocCl1","SRSocCl2","SRSocCl","NatClass","NatID","SCInstr","SCDone","SCRetn","SCNote","DisNew3","PrivMed","PrivPaid","SocTrust","Tenure1","Tenure2","RWelshSp","Religion","ReligSum","FamRelig","FrlSum","ChAttend","NatBrit","NatEng","NatEuro","NatIrish","NatNI","NatScot","NatUlst","NatWelsh","NatAsia","NatAfric","NatOth","NatNone","BestNatU","RaceOri2","RPrivEd","OthChld3","ChPrivEd","PrivEd2","StatSC","SchQual","PschQual","EdQual1","EdQual2","EdQual3","EdQual4","EdQual12","EdQual13","EdQual36","EdQual26","EdQual27","EdQual28","EdQual29","EdQual30","EdQual31","EdQual32","EdQual22","EdQual23","EdQual24","EdQual25","EdQual33","EdQual34","EdQual10","EdQual11","EdQual17","EdQual18","EdQual19","EdQual20","EdQual21","EdQual37","EdQual38","EdQual39","HEdQual","HEdQual2","Vote05","VotSW03C","RLastJob","REmplyee","RSuperv","RMany","RSuper","RSupman2","ROcSect2","REmpWork","WkJbHrsI","REmpSta2","SIC92Gp","MinGrp","SMajGrp","MajGrp","SEG2","SEG","SEGGrp","SOCCLas","RGCLass","GHCLass","GHGrp","R2SOC200","IndexNo","R2ES2000","NSSEC","SECFlag","SEG3","SC","SOC90","SOCStatu","ASOC90","SIC2003","P2LastJb","P2Emplye","P2Superv","P2Many","Super2","Supman3","P2OcSec2","P2EmpWrk","P2JbHrsI","P2EmpSt2","SIC92Gp2","MinGrp2","SMajGrp2","MajGrp2","SEG4","SEG5","SEGGrp2","SOCCLas2","RGCLass2","GHCLass2","GHGrp2","P2SOC200","IndexNo2","ES2001","NSSEC2","SECFlag2","SEG6","SC2","SOC91","SOCStat2","ASOC91","SIC2004","UnionSA","AnyBN3","BenefOAP","BenefWar","BenefWid","BenefUB","BenefIS2","BenefPC","BenefCB","BenefCTC","BenefFC","BenefHB","BenefCT","BenefInc","BenefDLA","BenefAtA","BenefSev","BenefICA","BenefInd","BenefOth","MainInc4","HHincome","PhoneX","PhoneBc2","PhoneX2","ComeBac3","THANK","EndTIM","Duration","Serial_N","Issue_N2","INT_NUM2","AIntDate","ADuratio","QStart","QPart","AVersion","ACountry","ASex","AAge","HSTATUS","VCHOICE","ASCDone","SCDone2","SCRetn2","Outcome","IntLang","card","intro","batch","language","ScFailCl","HoFailCl","ParHlpLn","TeJobWel","HlthResp","PSLisCom","PBLisCom","PriNHSn1","PriScn1","ScDecChi","HoDecWho","SecSchEd","NHSpatie","nhsoutp2","nhsinp2","UKGvJob","WAGovJob","PropRep","ProPRNat","ProPRLoc","LikeCon","LikeLab","LikeLD","LikePC","swquiz1b","swquiz3b","quizscbu","swquz42","quz100am","ReDistrb","BigBusnn","Wealth","RichLaw","Indust4","TradVals","StifSent","DeathApp","Obey","WrongLaw","Censor","RsexChck","RageChck","SQDate2","leftrigh","libauth","filter_$"
"538",15505,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,1.39989237795066,1.67318611987382,3,1,1,1,2007-07-16,2007-07-16,14:34:02,3,2,47,1,21,2,2,2,2,19,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,4,4,12,11,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,-3,1,1,2,-1,1,2,2,12,10,5,11,-1,2,2,4,4,4,2,3,3,3,2,3,4,3,3,2,4,1,2,1,3,1,3,2,3,2,3,1,1,4,1,4,2,5,5,1,1,2,3,2,5,8,1,3,2,1,2,2,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,3,2,8,7,6,6,6,98,3,3,2,4,3,3,1,1,1,1,2,2,1,3,3,3,3,1,4,1,2,2,2,2,4,1,1,8,3,1,1,1,-9,2,2,-1,2,98,9,2,0,-9,3,-9,7,2,2,1,2,2,2,2,2,2,2,2,2,3,9,2,-1,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,2,0,0,-9,1,1,50,50,1,3,3,48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3211,17315,6,4.1,0,5.1,2,340,0,-9,85,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,98,98,1,1,2,8,1,15:47:24,73,15505,1,"0311",2007-07-16,73,1,1,2,3,2,47,3,5,1,1,1,111,1,1,311,2182,1,4,5,2,3,2,2,3,1,4,8,2,2,1,1,2,2,2,3,2,2,5,5,5,5,3,4,4,3,3,4,2,3,2,1,1,1,3,2,3,2,2,47,16072007,2.4,4,1
"539",15506,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,0.817951064562629,1.11545741324921,3,1,2,1,2007-08-06,2007-08-06,19:16:18,2,2,58,1,62,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,5,5,13,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,-3,1,1,2,-1,1,2,2,2,2,2,6,3,3,4,2,2,3,4,4,3,2,4,2,2,2,3,2,3,1,3,2,3,1,2,2,3,2,3,1,2,3,1,2,2,4,2,3,2,2,2,1,3,4,1,4,2,2,2,1,3,1,4,4,2,2,2,2,1,2,5,97,-2,-2,-2,-2,5,2,1,1,2,7,98,98,98,98,1,3,1,2,3,3,2,1,2,1,2,1,2,3,2,2,2,2,2,1,3,2,2,2,4,1,1,1,1,1,1,1,-9,2,1,2,2,2,1,2,3,-9,8,-9,5,1,2,1,2,2,2,2,1,2,2,2,2,8,9,2,1,2,3,2,1,1,1,2,0,0,0,0,0,0,0,28,0,0,0,0,22,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,-9,1,2,-9,0,3,3,5,39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4150,-9,7,7.2,0,6,3.1,-9,-9,-9,35,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,97,1,1,2,2,1,20:27:27,71,15506,1,"0311",2007-08-06,71,1,1,2,3,2,58,3,5,1,1,1,111,1,1,311,5033,1,4,4,1,5,3,2,2,1,3,1,2,1,2,4,4,2,3,3,2,2,4,7,4,7,8,3,8,4,8,4,3,3,4,4,3,1,2,4,5,2,2,58,6082007,3.6,3.16666666666667,1
"540",15507,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,0.666541556864395,0.557728706624606,3,2,1,1,2007-08-05,2007-08-05,15:01:38,2,2,38,1,16,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,3,3,11,10,5,3,2,3,1,0,1,0,0,0,1,0,0,0,1,-9,8,4,-1,-1,3,4,2,-1,2,2,1,2,2,2,5,3,4,2,2,2,1,4,3,4,2,4,2,3,3,2,2,2,2,2,2,8,3,3,8,2,3,3,1,1,8,2,1,2,3,2,2,2,2,2,2,4,4,3,5,1,1,1,2,3,2,4,1,2,2,2,2,2,2,98,97,-2,-2,-2,-2,0,2,3,1,1,5,5,4,98,98,2,2,2,3,5,2,3,3,3,3,4,2,3,3,3,3,2,1,3,1,2,2,2,4,4,8,3,-1,3,1,1,1,-9,1,2,-1,2,3,2,3,2,-9,2,-9,7,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,-1,2,3,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,5,2,2,4,1,2,-9,0,3,1,4,48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,8222,-9,7,12.3,0,9,3.2,-9,-9,-9,52,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,2,1,1,2,1,1,16:07:15,66,15507,1,"0311",2007-08-05,66,1,1,2,3,2,38,3,5,1,1,1,111,1,1,311,5035,1,4,4,2,4,4,2,2,1,2,1,2,1,2,9,3,3,3,3,3,2,0,5,0,3,8,8,8,3,8,3,2,3,2,3,2,2,1,3,2,3,2,38,5082007,2.6,3.83333333333333,1
"541",15508,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,1.17699505348396,1.11545741324921,3,1,2,1,2007-07-13,2007-07-13,18:02:35,2,1,62,2,55,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,6,5,6,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,8,1,3,-3,3,1,2,-1,1,2,1,2,2,2,5,3,2,4,4,8,2,8,8,4,2,4,4,2,2,3,2,2,2,2,2,3,8,8,8,8,2,2,2,2,4,2,3,2,1,4,8,8,3,-1,1,7,-3,1,2,2,1,8,8,4,2,4,4,2,2,2,2,1,2,5,6,97,-2,-2,-2,2,2,1,1,1,7,6,4,98,98,1,1,4,5,5,3,2,2,1,1,2,2,1,1,8,9,8,9,2,2,3,2,2,2,2,-1,2,3,4,1,1,1,-9,1,2,-1,1,2,1,3,0,-9,2,-9,7,1,1,2,2,2,2,2,2,2,2,2,2,2,9,2,1,2,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,-9,"",3,1,4,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4136,115,7,7.1,0,6,3.1,320,1,-9,62,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,1,1,2,1,1,19:09:44,67,15508,1,"0311",2007-07-13,67,1,1,2,3,1,62,3,5,1,1,1,111,1,1,311,2183,1,3,5,3,4,2,3,2,4,4,3,2,2,1,9,3,1,2,3,4,2,4,3,4,6,2,4,2,3,2,3,4,3,4,4,2,4,2,2,2,5,1,99,13072007,3.6,3.16666666666667,1
"542",15509,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,0.933261585300437,1.11545741324921,3,2,1,1,2007-07-11,2007-07-11,18:11:48,3,2,46,1,45,1,1,1,1,14,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,4,4,12,11,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,-9,3,-1,3,-3,1,1,1,14,1,1,-1,1,1,1,1,3,3,4,2,2,2,2,2,4,2,2,2,2,3,3,2,2,1,3,2,3,2,3,2,3,3,3,2,1,2,2,3,4,2,4,4,2,2,1,2,3,4,3,2,2,1,2,1,3,1,4,3,1,2,1,2,2,1,3,2,-2,-2,-2,-2,1,4,4,2,1,4,4,5,3,5,2,4,3,4,4,4,2,1,1,1,2,2,3,1,3,2,3,2,4,1,3,3,2,1,1,-1,1,1,5,1,1,1,-9,2,2,-1,2,2,1,3,1,-9,3,-9,7,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,-1,2,3,1,1,1,0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,-9,1,2,-9,0,3,3,5,40,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4215,21756,7,7.1,0,6,3.1,459,0,-9,36,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,15,1,1,2,1,1,19:00:51,49,15509,1,"0311",2007-07-11,49,1,1,2,3,2,46,3,5,1,1,1,111,1,1,311,3037,1,4,4,2,4,2,4,4,2,1,8,2,1,2,2,9,4,3,2,2,2,6,4,3,2,2,2,2,1,8,3,2,2,2,2,2,1,5,2,2,1,2,46,11072007,2.2,3.83333333333333,1
"543",15510,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,1.12296653544871,1.11545741324921,3,1,2,1,2007-08-23,2007-08-23,10:33:00,2,1,76,2,52,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,9,3,3,-3,3,1,1,11,1,2,2,20,99,8,98,-1,2,2,4,5,3,4,2,2,4,2,2,4,3,8,1,8,1,3,8,3,3,1,2,8,4,4,1,2,4,2,3,4,4,5,3,4,1,3,3,-1,-1,1,1,1,1,3,1,3,2,4,2,1,2,98,-3,2,1,2,97,-2,-2,-2,-2,98,2,4,1,2,3,5,98,98,98,4,2,2,3,4,4,2,2,2,2,2,2,2,1,3,1,3,2,3,3,4,4,2,4,4,1,1,3,7,1,1,1,-9,2,1,2,2,1,1,3,0,-9,4,-9,4,1,2,2,2,2,1,2,2,2,2,2,2,1,9,2,1,2,3,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,3,0,98,3,1,2,-9,0,3,3,5,98,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9241,2738,7,12.2,0,10,4,615,0,-9,75,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,1,2,1,1,11:48:07,75,15510,1,"0311",2007-08-23,75,1,1,2,3,1,76,3,5,1,1,1,111,1,1,311,6026,1,3,3,2,3,1,9,4,1,1,1,2,1,2,9,2,5,3,5,4,4,5,5,1,1,9,1,2,1,8,4,3,3,3,2,2,2,3,2,3,3,1,76,23082007,3,3.5,0
"544",15511,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,1.18644756086501,1.11545741324921,3,1,1,1,2007-07-16,2007-07-16,10:04:16,3,2,37,1,36,1,1,1,2,4,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,3,3,11,10,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,-9,3,-1,3,-3,1,1,2,-1,1,1,-1,1,1,1,1,3,3,2,1,2,2,4,3,4,3,4,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,8,4,2,4,2,4,4,4,2,2,3,2,3,4,3,2,2,2,2,2,2,2,4,4,1,2,1,2,2,1,2,2,3,97,-2,-2,1,4,4,2,1,5,5,98,98,98,2,2,3,4,4,8,2,1,1,1,1,1,1,1,3,3,3,3,2,3,2,2,1,-1,4,8,3,-1,1,1,1,1,-9,2,1,1,1,2,1,2,0,-9,11,-9,7,1,2,2,2,2,2,2,1,2,2,2,2,8,9,2,1,2,3,2,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,0,1,2,1,1,-9,1,1,30,30,1,1,4,37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1136,15653,4,2,0,1.2,2,126,0,-9,72,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,2,1,1,11:06:15,62,15511,1,"0311",2007-07-16,62,1,1,2,3,2,37,3,5,1,1,1,111,1,1,311,2181,1,4,4,2,4,5,2,2,2,1,1,2,1,2,1,2,3,3,2,2,2,6,5,5,5,2,2,2,8,2,4,4,4,4,4,2,2,3,2,3,2,2,37,16072007,4,3.66666666666667,1
"545",15513,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,1.12296653544871,1.11545741324921,3,2,1,1,2007-07-22,2007-07-22,14:03:16,2,1,73,2,58,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,9,3,9,2,3,3,1,11,1,2,2,20,99,8,98,-1,2,2,3,2,3,2,3,2,4,2,2,2,3,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,3,2,2,2,4,4,2,2,2,2,3,-1,-1,3,2,2,2,2,1,8,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,2,2,1,8,5,5,5,5,98,2,2,2,3,3,8,3,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,8,-1,2,-1,2,2,7,1,1,1,-9,1,2,-1,1,1,1,3,0,-9,4,-9,4,1,2,2,2,2,1,2,2,2,2,2,2,6,9,2,1,1,2,2,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,16,0,0,3,4,2,98,3,1,1,20,20,2,3,5,37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5223,7366,6,10,0,8,3.2,516,0,-9,85,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,2,1,1,15:23:32,80,15513,1,"0311",2007-07-22,80,1,1,2,3,1,73,3,5,1,1,1,111,1,1,311,4111,1,2,3,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2,3,3,3,5,7,5,3,1,1,2,8,8,4,3,3,1,1,2,3,4,2,3,2,1,73,22072007,2.4,3.33333333333333,0
"546",15514,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,1.39989237795066,1.67318611987382,3,1,2,1,2007-07-12,2007-07-12,18:31:46,3,2,53,1,56,1,1,1,1,30,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,4,4,12,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,-3,1,1,1,6,2,2,2,1,1,1,3,3,2,4,2,1,3,5,4,2,2,2,2,3,2,3,2,3,1,3,1,3,1,3,1,3,5,5,2,1,4,1,1,4,5,5,2,5,2,1,1,5,2,3,1,2,2,1,1,3,1,4,1,1,2,1,2,2,1,2,3,-2,-2,-2,-2,1,3,3,1,1,4,2,98,98,4,1,1,1,2,3,3,2,1,2,1,2,2,2,1,2,2,3,1,2,2,2,2,1,-1,4,1,1,1,4,1,1,1,-9,2,2,-1,1,2,1,3,3,-9,3,-9,7,2,1,2,2,2,2,2,2,2,2,1,2,9,9,2,-1,2,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,-9,1,1,2,2,1,3,5,38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1122,15214,4,5,0,1.2,2,111,0,-9,62,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,1,1,2,1,1,19:24:13,53,15514,1,"0311",2007-07-12,53,1,1,2,3,2,53,3,5,1,1,1,111,1,1,311,3039,1,4,4,1,4,4,2,2,1,3,1,2,1,1,2,2,4,3,2,2,2,8,4,4,3,1,2,2,1,2,4,1,2,2,1,1,1,1,1,2,2,2,53,12072007,2,4.66666666666667,1
"547",15516,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,1.12296653544871,1.11545741324921,3,1,2,1,2007-07-23,2007-07-23,14:08:29,2,1,87,2,73,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,9,5,9,4,3,3,1,7,1,2,1,1,1,1,2,2,3,4,1,8,1,3,3,3,3,3,3,2,2,2,1,2,2,2,2,8,8,8,8,8,1,3,2,2,2,1,2,2,2,4,8,8,2,3,3,-1,-1,3,2,1,1,8,8,8,8,4,4,98,-3,98,-3,1,-3,-3,98,-2,-2,-2,-2,98,3,4,2,2,6,8,98,98,98,1,2,2,2,4,1,3,3,1,1,2,2,1,1,8,9,8,9,8,9,2,2,8,-1,4,1,1,1,4,1,1,1,-9,1,1,2,2,1,1,3,0,-9,3,-9,7,2,1,2,2,1,2,2,1,2,2,2,2,2,9,2,1,2,3,2,1,2,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,1,0,5,1,1,70,70,1,3,5,40,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1239,15245,4,5,0,1.2,2,199,0,-9,75,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,1,1,2,1,1,15:40:55,92,15516,1,"0311",2007-07-23,92,1,1,2,3,1,87,3,5,1,1,1,111,1,1,311,5037,1,3,4,1,4,2,3,2,2,1,2,2,2,1,1,9,3,8,2,2,2,6,4,3,5,2,2,2,2,2,3,2,3,2,3,1,1,1,1,3,1,1,87,23072007,2.6,4.66666666666667,1
"548",15517,155,11,4,3,NA,NA,0.06,11,"00PD","The Vale of Glamorgan","","W038","Vale of Glamorgan Co Const",0,0.897071809191688,1.11545741324921,3,1,1,1,2007-07-12,2007-07-12,14:05:25,2,2,70,1,59,8,7,5,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,15,13,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0,-9,9,5,-1,-1,3,4,2,-1,2,2,2,2,2,2,6,3,3,4,8,8,5,4,8,4,4,4,4,3,2,2,2,2,2,2,1,2,2,8,1,3,2,2,1,2,3,2,3,4,5,5,8,8,2,1,3,-1,-1,3,2,2,1,8,8,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,5,5,2,1,8,98,98,98,98,1,1,2,2,1,1,1,2,1,3,2,1,1,2,5,8,8,9,2,3,3,2,1,-1,1,-1,1,8,5,1,1,1,-9,1,2,-1,2,10,4,3,3,-9,3,-9,7,2,1,2,2,2,2,2,2,2,2,2,2,2,9,2,1,2,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,2,0,5,2,2,-9,0,-9,-9,0,98,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5432,5851,3,9.1,0,12,3.2,580,0,-9,15,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,98,1,1,1,1,1,15:38:04,93,15517,1,"0311",2007-07-12,93,1,1,2,3,2,70,3,5,1,1,1,111,1,1,311,3038,1,1,4,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,8,98,98,8,9,9,9,9,5,9,9,9,9,1,1,1,1,1,1,2,70,12072007,9,5,1
